N_unmapped	18323478	18323478	18323478
N_multimapping	678067	678067	678067
N_noFeature	1904953	15070390	2115448
N_ambiguous	268508	4438	200718
jg13528.t1	2	0	2
jg6869.t1	82	1	81
jg20631.t1	0	0	0
jg19264.t1	51	0	51
jg15467.t1	1325	0	1325
jg4762.t1	0	0	0
jg10835.t1	6	6	0
jg17884.t1	261	1	260
jg20916.t1	0	0	0
jg17689.t1	0	0	0
jg9575.t1	0	0	0
jg16190.t1	2	0	2
jg6709.t1	680	4	676
jg9650.t1	21004	21114	16
jg21312.t1	0	0	0
jg20730.t1	40	0	40
jg10518.t1	1	0	1
jg28056.t1	0	0	0
jg14588.t1	0	0	0
jg22696.t1	783	8	775
jg19501.t1	0	0	0
jg12483.t1	200	0	200
jg11186.t1	0	0	0
jg13601.t1	650	1	649
jg25662.t1	113	1	112
jg16943.t1	117	0	117
jg5257.t1	2139	1	2138
jg858.t1	0	0	0
jg7343.t1	62	0	62
jg16320.t1	36	51	0
jg5781.t1	352	9	349
jg19760.t1	0	0	0
jg6990.t1	3	0	3
jg26220.t1	102	1	101
jg365.t1	0	0	0
jg13159.t1	340	2	338
jg9119.t1	33	0	33
jg3092.t1	16	0	16
jg17124.t1	4	6	0
jg13179.t1	335	4	340
jg9363.t1	0	0	0
jg21340.t1	71	0	71
jg22050.t1	0	0	0
jg27125.t1	3	0	3
jg18953.t1	221	1	220
jg15516.t1	238	1	237
jg5459.t1	53	0	53
jg20941.t1	0	0	0
jg2076.t1	0	0	0
jg8811.t1	217	0	217
jg3770.t1	0	0	0
jg3.t1	0	0	0
jg18452.t1	934	1	950
jg19851.t1	497	0	497
jg17021.t1	0	0	0
jg20577.t1	1	0	1
jg25517.t1	0	0	0
jg22803.t1	0	0	0
jg4849.t1	0	0	0
jg15935.t1	0	0	0
jg22167.t1	0	0	0
jg24858.t1	0	0	0
jg12583.t1	224	1	223
jg8400.t1	0	0	0
jg18617.t1	2599	3	2596
jg15483.t1	1497	0	1497
jg26093.t1	254	0	254
jg13717.t1	2650	5	2645
jg5386.t1	754	7	747
jg2833.t1	91	0	91
jg26509.t1	72	1	71
jg27390.t1	1	0	1
jg16448.t1	117	3	114
jg20935.t1	151	0	151
jg210.t1	0	0	0
jg6161.t1	6	2	4
jg13592.t1	2828	9	2819
jg17601.t1	0	0	0
jg14720.t1	2128	3	2125
jg3161.t1	0	0	0
jg25070.t1	24	0	24
jg671.t1	0	0	0
jg4829.t1	0	0	0
jg23482.t1	0	0	0
jg26685.t1	24	0	24
jg7015.t1	243	10	233
jg24953.t1	1	0	1
jg8771.t1	101	0	101
jg22008.t1	0	0	0
jg17030.t1	3	0	11
jg11162.t1	0	0	0
jg18688.t1	1912	13	1899
jg12039.t1	5	0	5
jg10332.t1	1	0	1
jg1012.t1	0	0	0
jg17037.t1	261	0	261
jg16876.t1	0	0	0
jg7070.t1	124	1	123
jg13665.t1	87	0	87
jg27695.t1	74	0	74
jg19552.t1	0	0	0
jg4831.t1	0	0	0
jg26881.t1	36	0	36
jg10549.t1	0	0	0
jg9711.t1	0	0	0
jg22098.t1	223	4	219
jg501.t1	0	0	0
jg6949.t1	311	6	305
jg4706.t1	22	0	22
jg17500.t1	0	0	0
jg16809.t1	1652	4	1648
jg24715.t1	0	0	0
jg270.t1	1	0	1
jg4787.t1	909	2	907
jg10497.t1	2	1	1
jg5072.t1	1	0	1
jg15342.t1	103	1	104
jg23642.t1	7	0	7
jg2499.t1	14	11	3
jg9486.t1	34	2	32
jg16802.t1	0	0	0
jg10024.t1	0	0	0
jg7326.t1	188	7	181
jg6047.t1	0	0	0
jg17511.t1	10	13	0
jg19748.t1	8	0	8
jg2578.t1	0	0	0
jg7607.t1	0	0	0
jg27563.t1	0	0	0
jg9122.t1	52	0	52
jg19291.t1	0	0	0
jg5214.t1	23	0	23
jg9737.t1	4	0	4
jg8377.t1	254	0	255
jg7392.t1	336	6	330
jg6010.t1	220	0	220
jg14232.t1	4	0	4
jg22440.t1	2655	4	2651
jg21499.t1	66	0	66
jg19027.t1	1	0	1
jg5774.t1	264	0	264
jg23030.t1	2	2	0
jg10534.t1	0	0	0
jg12993.t1	0	0	0
jg6462.t1	7500	13	7489
jg19339.t1	5	0	5
jg14999.t1	11	11	0
jg25414.t1	0	0	0
jg19656.t1	33	33	0
jg13190.t1	42	1	41
jg17668.t1	8	0	8
jg2885.t1	0	0	0
jg18178.t1	197	0	197
jg6172.t1	3	4	0
jg8893.t1	70	0	70
jg11230.t1	1	1	1
jg18586.t1	0	0	0
jg25493.t1	504	1	508
jg14628.t1	813	0	813
jg21863.t1	3	0	3
jg13621.t1	61	0	61
jg23100.t1	0	0	0
jg22716.t1	0	0	0
jg20430.t1	5	0	5
jg28095.t1	0	0	0
jg17075.t1	82	1	81
jg4561.t1	701	1	700
jg3070.t1	0	0	0
jg17416.t1	825	3	822
jg10531.t1	0	0	0
jg5892.t1	926	2	924
jg22422.t1	2	2	0
jg12512.t1	9	0	9
jg16921.t1	0	0	0
jg15865.t1	0	0	0
jg19570.t1	0	0	0
jg6880.t1	40	1	39
jg1993.t1	18	1	17
jg8239.t1	371	2	369
jg25770.t1	0	0	0
jg28000.t1	0	0	0
jg10561.t1	1	0	1
jg22038.t1	404	1	403
jg19740.t1	63	0	63
jg5208.t1	0	0	0
jg14696.t1	35	0	35
jg26816.t1	420	8	412
jg8724.t1	231	1	230
jg21190.t1	233	40	193
jg25642.t1	9	0	9
jg25233.t1	7	0	7
jg13257.t1	0	0	0
jg25275.t1	1	0	1
jg17095.t1	1211	2	1209
jg14373.t1	22	5	17
jg1952.t1	6	0	6
jg21214.t1	6746	8	6738
jg1695.t1	0	0	0
jg28035.t1	0	0	0
jg13045.t1	377	0	377
jg12671.t1	131	2	129
jg6159.t1	22	11	11
jg5130.t1	0	0	0
jg22680.t1	4	4	0
jg23922.t1	1197	5	1192
jg5609.t1	0	0	0
jg22274.t1	851	1	850
jg1720.t1	0	0	0
jg13859.t1	427	3	424
jg22504.t1	0	0	0
jg16394.t1	26	1	25
jg11213.t1	316	7	309
jg3813.t1	0	0	0
jg1280.t1	0	0	0
jg8554.t1	25	3	22
jg2113.t1	0	0	0
jg21299.t1	60	8	52
jg14919.t1	8	0	8
jg1206.t1	0	0	0
jg23832.t1	352	0	352
jg13341.t1	0	0	0
jg11090.t1	53	54	0
jg24228.t1	0	0	0
jg14524.t1	78	0	78
jg418.t1	0	0	0
jg4475.t1	1	0	1
jg26937.t1	160	173	63
jg18719.t1	295	3	292
jg8156.t1	50	0	50
jg14856.t1	54	6	49
jg17588.t1	73	6	67
jg19560.t1	1407	3	1404
jg16801.t1	0	0	0
jg5731.t1	465	2	463
jg25114.t1	0	0	0
jg20658.t1	0	0	0
jg11573.t1	0	0	0
jg12537.t1	0	0	0
jg5158.t1	1837	10	1827
jg26469.t1	86	1	85
jg4602.t1	1	1	0
jg3847.t1	694	42	652
jg754.t1	0	0	0
jg17627.t1	52	4	48
jg19927.t1	0	0	0
jg22099.t1	700	14	687
jg16890.t1	2	0	2
jg10414.t1	0	0	0
jg21424.t1	1000	1	999
jg600.t1	0	0	0
jg685.t1	0	0	0
jg21892.t1	181	3	178
jg26938.t1	921	1	996
jg18438.t1	3	0	8
jg14185.t1	0	0	0
jg19830.t1	56	2	54
jg11281.t1	0	0	0
jg8131.t1	6	0	6
jg23160.t1	1363	11	1352
jg26634.t1	9	0	9
jg8112.t1	1286	13	1273
jg21911.t1	1	0	1
jg6903.t1	11	0	11
jg28073.t1	0	0	0
jg22371.t1	626	5	621
jg11420.t1	423	5	418
jg18634.t1	18	15	9
jg4224.t1	26	0	26
jg13483.t1	0	0	0
jg3421.t1	0	0	0
jg9617.t1	2	0	2
jg20511.t1	0	0	0
jg20149.t1	280	0	280
jg13247.t1	0	0	0
jg14819.t1	18	0	18
jg13858.t1	207	1	206
jg21458.t1	0	0	0
jg21197.t1	1746	3	1743
jg11143.t1	398	2	396
jg24196.t1	1	0	1
jg23200.t1	1	1	0
jg757.t1	0	0	0
jg11433.t1	887	4	883
jg4408.t1	77	0	77
jg24724.t1	0	0	0
jg23794.t1	2	0	2
jg9323.t1	0	0	0
jg3475.t1	0	0	0
jg3546.t1	0	0	0
jg6235.t1	9	0	9
jg8653.t1	2	1	1
jg12872.t1	400	4	396
jg8472.t1	60	0	60
jg13085.t1	260	1	259
jg16258.t1	1377	5	1406
jg9672.t1	0	0	0
jg2135.t1	3	1	2
jg18581.t1	0	0	0
jg4090.t1	0	0	0
jg9894.t1	0	0	0
jg27174.t1	26	0	26
jg10684.t1	0	0	0
jg1113.t1	1	1	0
jg8487.t1	5	0	5
jg10853.t1	2	2	0
jg3058.t1	11	0	11
jg14953.t1	637	6	631
jg2902.t1	0	0	0
