"logFC" "logCPM" "F" "PValue"
"jg9486.t1" 5.83042317818874 -0.385331292737221 37.1961724113675 0.000347678621804862
"jg7326.t1" -1.1090935816807 5.32293889128125 15.8442901004577 0.00445029425030392
"jg17511.t1" 2.43373294775832 -0.827358947581323 13.4556382884742 0.00684546370891821
"jg19748.t1" 3.94911354767938 -0.811919104900111 29.60680542689 0.00071794184240761
"jg5214.t1" -0.672545197005462 2.74665531008991 1.78167518945486 0.220329465529442
"jg8377.t1" -0.622515747753467 5.04256319877249 6.69093454532845 0.0335185239589703
"jg7392.t1" 0.658709759949644 4.23981423551519 5.4657951519042 0.0490090382641699
"jg6010.t1" 1.20682701183999 7.21499814993811 1.4272561730137 0.267961332877884
"jg14232.t1" 0.514731622836217 -0.940231429699896 1.03407356766061 0.340304962983757
"jg22440.t1" 0.170361588387954 7.548940194606 0.383275135946453 0.553852907004199
"jg21499.t1" -0.88558308577272 3.48439043221405 8.01591907113249 0.0231523449865153
"jg5774.t1" 1.05029159846159 7.30119451178778 1.80965011027344 0.217090820744267
"jg6462.t1" 6.53222679949331 7.98918696892527 106.447857851539 9.35811501813333e-06
"jg19339.t1" -2.60377269330369 1.04954011538223 16.1171532372617 0.00424939223754605
"jg14999.t1" -0.826355036902819 -0.0592379614275255 2.36396250508988 0.164465291734387
"jg19656.t1" 6.73267293459247 2.40555481054317 52.2357288730591 0.000112886746290629
"jg13190.t1" -0.0131783387401359 1.85491421220477 0.000856273255710015 0.977405006124728
"jg17668.t1" -1.14431820800971 0.494090062229667 4.76013365445063 0.0622466035741887
"jg18178.t1" -2.54253264926481 6.81850002201884 9.93378954817723 0.0143736459966595
"jg8893.t1" 0.35145269269091 2.34068899539222 0.42326664857999 0.534372561699588
"jg25493.t1" 0.6018598016286 5.4375192478012 7.66534542746216 0.0254412520959886
"jg14628.t1" 4.69306697732061 4.87802431452952 112.396310482958 7.69523534422031e-06
"jg21863.t1" 1.71181042773567 0.0247833474275391 3.03400950847071 0.121460674844618
