group2
jg25233.t1 1
jg17095.t1 0
jg14373.t1 0
jg21214.t1 0
jg13045.t1 0
jg12671.t1 0
jg6159.t1 -1
jg23922.t1 0
jg22274.t1 0
jg13859.t1 -1
jg16394.t1 1
jg11213.t1 0
jg8554.t1 1
jg21299.t1 0
jg23832.t1 0
jg11090.t1 1
jg14524.t1 -1
jg26937.t1 0
jg18719.t1 0
jg8156.t1 0
jg14856.t1 -1
jg17588.t1 -1
jg19560.t1 0
jg5731.t1 -1
jg5158.t1 0
jg26469.t1 0
jg3847.t1 0
jg17627.t1 0
jg22099.t1 0
jg21424.t1 0
jg21892.t1 0
jg26938.t1 0
jg19830.t1 0
jg8131.t1 0
jg23160.t1 0
jg26634.t1 0
jg8112.t1 -1
jg6903.t1 0
jg22371.t1 1
jg11420.t1 0
jg18634.t1 0
jg4224.t1 0
jg20149.t1 0
jg14819.t1 0
jg13858.t1 0
jg21197.t1 -1
jg11143.t1 0
jg11433.t1 0
jg4408.t1 0
jg6235.t1 -1
jg12872.t1 0
jg8472.t1 1
jg13085.t1 0
jg16258.t1 0
jg27174.t1 0
jg14953.t1 0
jg22548.t1 0
jg23016.t1 0
jg13693.t1 0
jg12978.t1 0
jg11107.t1 0
jg23183.t1 0
jg14910.t1 -1
jg2808.t1 0
jg13138.t1 0
jg20807.t1 0
jg15522.t1 1
jg22747.t1 0
jg22579.t1 0
jg14550.t1 -1
jg3206.t1 1
jg16539.t1 -1
jg16670.t1 0
jg7137.t1 0
jg23068.t1 -1
jg19022.t1 0
jg17564.t1 0
jg8970.t1 0
jg16441.t1 0
jg17663.t1 0
jg11929.t1 -1
jg5188.t1 0
jg25655.t1 1
jg27535.t1 1
jg17726.t1 0
jg12834.t1 0
jg23928.t1 0
jg7313.t1 -1
jg24005.t1 -1
jg4535.t1 0
jg16460.t1 1
jg20985.t1 0
jg20364.t1 0
jg16530.t1 0
jg23188.t1 0
jg12542.t1 -1
jg14304.t1 1
jg19859.t1 0
jg3617.t1 1
jg7699.t1 0
jg19250.t1 -1
jg12361.t1 0
jg21396.t1 0
jg18735.t1 0
jg5758.t1 0
jg6765.t1 0
jg22429.t1 -1
jg14485.t1 0
jg28134.t1 0
jg18513.t1 0
jg2993.t1 1
jg10265.t1 1
jg11471.t1 1
jg19910.t1 0
jg21262.t1 1
jg11986.t1 1
jg17342.t1 0
jg7116.t1 -1
jg6651.t1 0
jg16400.t1 -1
jg21026.t1 0
jg8407.t1 -1
jg7434.t1 0
jg26958.t1 1
jg6942.t1 -1
jg19970.t1 0
jg27371.t1 0
jg27177.t1 1
jg3386.t1 -1
jg19414.t1 0
jg20827.t1 0
jg15507.t1 0
jg3740.t1 0
jg23813.t1 -1
jg26013.t1 0
jg5550.t1 0
jg10791.t1 1
jg4340.t1 -1
jg15434.t1 1
jg2094.t1 0
jg22572.t1 -1
jg17785.t1 0
jg27154.t1 1
jg3376.t1 1
jg16368.t1 0
jg5444.t1 -1
jg16037.t1 0
jg3638.t1 0
jg10938.t1 0
jg4943.t1 0
jg26060.t1 0
jg12283.t1 1
jg12250.t1 1
jg25863.t1 0
jg20586.t1 0
jg17040.t1 -1
jg16009.t1 0
jg4011.t1 0
jg12854.t1 0
jg26589.t1 -1
jg5994.t1 1
jg3641.t1 -1
jg3591.t1 0
jg26315.t1 0
jg6207.t1 0
jg19623.t1 -1
jg26730.t1 0
jg12903.t1 -1
jg8060.t1 0
jg16215.t1 0
jg3825.t1 1
jg6384.t1 0
jg4680.t1 -1
jg3257.t1 1
jg5436.t1 0
jg21738.t1 0
jg22249.t1 0
jg4391.t1 0
jg26564.t1 1
jg23554.t1 0
jg15995.t1 0
jg15225.t1 0
jg14230.t1 0
jg26278.t1 0
jg24161.t1 1
jg20309.t1 0
jg12017.t1 1
jg11458.t1 0
jg26944.t1 1
jg4928.t1 -1
jg26388.t1 0
jg13996.t1 0
jg12162.t1 1
jg27364.t1 1
jg20837.t1 0
jg14607.t1 0
jg9340.t1 0
jg11645.t1 1
jg7061.t1 0
jg23861.t1 1
jg20693.t1 -1
jg3839.t1 1
jg4713.t1 0
jg26514.t1 0
jg8686.t1 1
jg7572.t1 0
jg15713.t1 0
jg13500.t1 -1
jg17215.t1 0
jg25155.t1 0
jg4818.t1 0
jg14033.t1 0
jg5765.t1 0
jg15989.t1 -1
jg15175.t1 0
jg27594.t1 0
jg13714.t1 1
jg10283.t1 1
jg19700.t1 0
jg4293.t1 1
jg13964.t1 -1
jg18936.t1 0
jg4528.t1 1
jg11131.t1 0
jg24187.t1 -1
jg20371.t1 0
jg19289.t1 1
jg16108.t1 0
jg12024.t1 1
jg25475.t1 1
jg5759.t1 0
jg6680.t1 1
jg7279.t1 1
jg17347.t1 0
jg18087.t1 1
jg11479.t1 0
jg19833.t1 0
jg27306.t1 0
jg24560.t1 1
jg6449.t1 1
jg11355.t1 0
jg9046.t1 1
jg21476.t1 -1
jg27320.t1 1
jg10148.t1 1
jg3318.t1 0
jg10764.t1 0
jg6417.t1 0
jg21572.t1 0
jg23274.t1 0
jg15004.t1 0
jg21347.t1 -1
jg4069.t1 -1
jg19007.t1 0
jg26104.t1 0
jg27409.t1 -1
jg17590.t1 1
jg13777.t1 0
jg16188.t1 1
jg26701.t1 0
jg12440.t1 0
jg18983.t1 1
jg4668.t1 0
jg9512.t1 1
jg16775.t1 0
jg15472.t1 0
jg2956.t1 -1
jg17047.t1 0
jg11344.t1 0
jg14291.t1 1
jg7375.t1 1
jg23812.t1 -1
jg18212.t1 0
jg15571.t1 0
jg18858.t1 0
jg18404.t1 -1
jg23766.t1 -1
jg22232.t1 0
jg13735.t1 0
jg13505.t1 1
jg18326.t1 0
jg12364.t1 0
jg27242.t1 0
jg25764.t1 1
jg20820.t1 0
jg7258.t1 -1
jg17245.t1 0
jg6532.t1 0
jg27000.t1 0
jg10669.t1 0
jg2658.t1 0
jg2528.t1 0
jg5147.t1 0
jg6060.t1 0
jg16481.t1 1
jg27378.t1 1
jg11941.t1 0
jg27384.t1 0
jg22839.t1 0
jg27426.t1 0
jg7238.t1 1
jg8682.t1 1
jg21048.t1 0
jg8721.t1 0
jg18474.t1 0
jg13465.t1 -1
jg23503.t1 -1
jg14017.t1 0
jg16836.t1 0
jg5102.t1 1
jg25939.t1 0
jg21208.t1 0
jg17017.t1 0
jg5913.t1 0
jg23361.t1 -1
jg26311.t1 0
jg26177.t1 0
jg26622.t1 -1
jg21372.t1 0
jg18885.t1 0
jg27034.t1 0
jg11154.t1 0
jg12219.t1 0
jg24105.t1 0
jg1093.t1 1
jg16118.t1 1
jg23147.t1 1
jg27049.t1 0
jg27022.t1 -1
jg14741.t1 1
jg15828.t1 -1
jg20073.t1 1
jg7661.t1 0
jg3802.t1 1
jg8063.t1 -1
jg16329.t1 0
jg25807.t1 0
jg2964.t1 0
jg18545.t1 1
jg17475.t1 0
jg25838.t1 1
jg14668.t1 -1
jg13974.t1 -1
jg18124.t1 0
jg17702.t1 -1
jg16689.t1 0
jg27029.t1 0
jg12425.t1 0
jg22248.t1 0
jg1783.t1 1
jg4921.t1 0
jg15395.t1 0
jg19580.t1 1
jg8900.t1 0
jg20166.t1 0
jg23991.t1 0
jg13365.t1 0
jg5296.t1 0
jg9332.t1 0
jg13763.t1 0
jg3510.t1 0
jg5559.t1 0
jg2541.t1 0
jg7514.t1 1
jg20728.t1 0
jg22287.t1 0
jg6745.t1 0
jg26122.t1 0
jg21007.t1 0
jg27284.t1 1
jg16616.t1 0
jg3261.t1 0
jg9326.t1 0
jg3021.t1 0
jg14429.t1 0
jg14963.t1 0
jg11784.t1 1
jg4756.t1 0
jg20206.t1 0
jg21164.t1 0
jg19648.t1 0
jg24045.t1 1
jg14323.t1 0
jg18129.t1 1
jg22467.t1 -1
jg4575.t1 -1
jg8575.t1 0
jg3875.t1 0
jg25842.t1 0
jg18504.t1 1
jg6225.t1 -1
jg11269.t1 0
jg13796.t1 0
jg3883.t1 1
jg16628.t1 1
jg6190.t1 0
jg23316.t1 0
jg19968.t1 0
jg4618.t1 0
jg16732.t1 0
jg20995.t1 0
jg16656.t1 1
jg21546.t1 0
jg11041.t1 0
jg18782.t1 1
jg16737.t1 -1
jg829.t1 1
jg23394.t1 0
jg23359.t1 0
jg27312.t1 1
jg19428.t1 1
jg14661.t1 0
jg11854.t1 0
jg13666.t1 1
jg4392.t1 0
jg26866.t1 0
jg22461.t1 -1
jg3213.t1 1
jg12071.t1 0
jg5161.t1 0
jg19836.t1 -1
jg5089.t1 0
jg7544.t1 -1
jg20101.t1 0
jg18570.t1 0
jg18052.t1 -1
jg21027.t1 0
jg17987.t1 0
jg6695.t1 0
jg5191.t1 0
jg20153.t1 0
jg8697.t1 1
jg9244.t1 0
jg5233.t1 0
jg11480.t1 0
jg15119.t1 0
jg11750.t1 1
jg17525.t1 0
jg14946.t1 -1
jg12797.t1 0
jg15633.t1 0
jg4073.t1 1
jg3914.t1 1
jg24454.t1 1
jg11017.t1 0
jg15844.t1 -1
jg14357.t1 0
jg11905.t1 0
jg13322.t1 1
jg14439.t1 0
jg5578.t1 -1
jg16598.t1 1
jg17755.t1 0
jg12946.t1 0
jg4646.t1 0
jg7090.t1 1
jg25682.t1 1
jg8732.t1 1
jg9919.t1 0
jg22817.t1 0
jg12615.t1 0
jg7068.t1 -1
jg7738.t1 -1
jg5271.t1 0
jg16047.t1 1
jg17714.t1 0
jg1651.t1 1
jg2869.t1 0
jg10928.t1 0
jg8708.t1 0
jg20960.t1 -1
jg14467.t1 1
jg13901.t1 0
jg26766.t1 -1
jg27252.t1 0
jg17262.t1 0
jg20224.t1 0
jg13360.t1 0
jg18681.t1 0
jg23408.t1 0
jg2972.t1 -1
jg23646.t1 0
jg13743.t1 0
jg17296.t1 -1
jg21864.t1 0
jg23409.t1 0
jg21882.t1 1
jg21801.t1 1
jg8042.t1 1
jg5485.t1 1
jg5288.t1 0
jg4152.t1 0
jg2521.t1 0
jg20338.t1 0
jg24055.t1 0
jg15217.t1 1
jg6032.t1 1
jg18876.t1 -1
jg27910.t1 0
jg21000.t1 1
jg6199.t1 1
jg9724.t1 0
jg26963.t1 -1
jg3689.t1 1
jg20773.t1 0
jg23856.t1 0
jg23121.t1 0
jg11561.t1 0
jg18179.t1 0
jg26007.t1 0
jg22618.t1 0
jg3028.t1 0
jg14834.t1 1
jg5084.t1 0
jg11312.t1 0
jg23782.t1 -1
jg4311.t1 1
jg25872.t1 0
jg18739.t1 0
jg2665.t1 0
jg27517.t1 0
jg13903.t1 0
jg15183.t1 -1
jg10961.t1 -1
jg6750.t1 -1
jg21930.t1 -1
jg12866.t1 0
jg6927.t1 0
jg3011.t1 -1
jg19941.t1 1
jg17315.t1 0
jg15009.t1 0
jg14506.t1 1
jg4792.t1 0
jg19695.t1 0
jg10968.t1 1
jg13098.t1 0
jg6974.t1 -1
jg10653.t1 1
jg9960.t1 1
jg10751.t1 0
jg13266.t1 1
jg7457.t1 0
jg26000.t1 1
jg11760.t1 0
jg21941.t1 -1
jg4350.t1 0
jg16333.t1 1
jg5241.t1 0
jg22517.t1 0
jg26038.t1 1
jg7046.t1 0
jg26428.t1 0
jg13628.t1 1
jg2711.t1 -1
jg20969.t1 -1
jg13982.t1 0
jg19085.t1 0
jg18705.t1 0
jg3141.t1 0
jg15401.t1 0
jg16996.t1 0
jg27431.t1 -1
jg6812.t1 0
jg6928.t1 1
jg19615.t1 0
jg11146.t1 0
jg23675.t1 0
jg12301.t1 -1
jg5819.t1 0
jg19193.t1 1
jg17862.t1 -1
jg15108.t1 0
jg17604.t1 0
jg18014.t1 1
jg4616.t1 1
jg21777.t1 -1
jg5709.t1 0
jg26592.t1 1
jg21404.t1 0
jg22751.t1 0
jg15561.t1 0
jg13400.t1 0
jg11554.t1 1
jg16455.t1 -1
jg11291.t1 1
jg6733.t1 1
jg12089.t1 0
jg12524.t1 -1
jg22522.t1 -1
jg26275.t1 0
jg17139.t1 1
jg21597.t1 -1
jg11277.t1 0
jg22297.t1 0
jg21309.t1 0
jg3127.t1 0
jg27063.t1 0
jg20513.t1 -1
jg18569.t1 1
jg8516.t1 0
jg26207.t1 1
jg15422.t1 1
jg21468.t1 1
jg20161.t1 0
jg13441.t1 0
jg24091.t1 0
jg27504.t1 0
jg23347.t1 0
jg23879.t1 0
jg3929.t1 -1
jg7167.t1 -1
jg22308.t1 1
jg16495.t1 1
jg8949.t1 1
jg14658.t1 0
jg2778.t1 -1
jg18523.t1 -1
jg1307.t1 1
jg7621.t1 -1
jg12002.t1 0
jg20320.t1 0
jg26195.t1 0
jg11608.t1 0
jg9616.t1 1
jg4148.t1 -1
jg18690.t1 1
jg11038.t1 -1
jg16966.t1 0
jg18134.t1 0
jg20106.t1 -1
jg12393.t1 1
jg1033.t1 0
jg14024.t1 1
jg5840.t1 0
jg18156.t1 1
jg4955.t1 0
jg18610.t1 0
jg4639.t1 0
jg12642.t1 -1
jg26733.t1 0
jg21272.t1 -1
jg4590.t1 0
jg8172.t1 -1
jg17704.t1 -1
jg2511.t1 -1
jg25907.t1 0
jg12760.t1 1
jg23888.t1 0
jg4251.t1 -1
jg5793.t1 0
jg2631.t1 1
jg13752.t1 0
jg472.t1 0
jg24442.t1 1
jg25890.t1 0
jg18963.t1 0
jg7406.t1 0
jg21291.t1 0
jg20272.t1 1
jg14095.t1 -1
jg12060.t1 0
jg7743.t1 0
jg8696.t1 0
jg26292.t1 0
jg14945.t1 -1
jg16986.t1 -1
jg6305.t1 0
jg20418.t1 0
jg7479.t1 0
jg21747.t1 -1
jg10947.t1 -1
jg3858.t1 1
jg4916.t1 0
jg17457.t1 0
jg14776.t1 0
jg14198.t1 0
jg7356.t1 0
jg20199.t1 0
jg15349.t1 0
jg23624.t1 0
jg19448.t1 0
jg12241.t1 0
jg5095.t1 0
jg13359.t1 0
jg25953.t1 -1
jg18232.t1 0
jg16423.t1 -1
jg3822.t1 0
jg3001.t1 0
jg11400.t1 0
jg13568.t1 -1
jg22599.t1 0
jg18236.t1 0
jg27478.t1 0
jg10302.t1 1
jg7358.t1 0
jg26344.t1 0
jg26148.t1 0
jg25638.t1 0
jg26215.t1 0
jg22254.t1 0
jg22942.t1 1
jg3517.t1 0
jg13876.t1 -1
jg20870.t1 0
jg3036.t1 0
jg22368.t1 0
jg12856.t1 0
jg13671.t1 0
jg19175.t1 0
jg21285.t1 0
jg17004.t1 -1
jg6438.t1 1
jg2766.t1 0
jg17769.t1 0
jg8336.t1 0
jg11601.t1 0
jg5897.t1 -1
jg18861.t1 0
jg20600.t1 1
jg22674.t1 -1
jg16621.t1 0
jg12421.t1 0
jg10963.t1 0
jg2617.t1 0
jg26417.t1 0
jg16270.t1 0
jg24123.t1 0
jg20066.t1 0
jg19523.t1 0
jg3450.t1 0
jg23821.t1 0
jg21361.t1 0
jg21474.t1 0
jg20395.t1 0
jg14091.t1 0
jg5809.t1 0
jg15776.t1 0
jg22518.t1 0
jg5942.t1 0
jg5877.t1 0
jg7818.t1 0
jg7366.t1 0
jg4507.t1 0
jg4260.t1 1
jg5561.t1 0
jg17829.t1 1
jg13426.t1 0
jg8093.t1 0
jg4331.t1 0
jg18655.t1 0
jg12146.t1 1
jg15779.t1 0
jg27275.t1 0
jg11744.t1 0
jg22494.t1 -1
jg27356.t1 0
jg5667.t1 0
jg14889.t1 0
jg6894.t1 -1
jg22685.t1 1
jg4605.t1 1
jg15197.t1 0
jg26230.t1 0
jg4081.t1 1
jg5197.t1 0
jg6078.t1 0
jg22395.t1 1
jg8076.t1 0
jg16507.t1 1
jg22430.t1 0
jg4442.t1 0
jg3467.t1 0
jg22252.t1 -1
jg10902.t1 0
jg3175.t1 0
jg20840.t1 0
jg17801.t1 -1
jg1389.t1 0
jg20342.t1 0
jg3402.t1 0
jg21940.t1 1
jg6212.t1 0
jg5236.t1 0
jg4803.t1 1
jg17629.t1 0
jg17515.t1 0
jg23497.t1 1
jg11598.t1 0
jg22363.t1 0
jg17576.t1 0
jg13093.t1 0
jg13998.t1 1
jg20818.t1 0
jg27939.t1 -1
jg23550.t1 -1
jg5250.t1 1
jg26378.t1 0
jg12549.t1 -1
jg4748.t1 -1
jg26532.t1 -1
jg12678.t1 0
jg14007.t1 0
jg12625.t1 0
jg11631.t1 0
jg19352.t1 1
jg19455.t1 0
jg11176.t1 0
jg15215.t1 -1
jg8542.t1 0
jg15120.t1 0
jg13580.t1 -1
jg26966.t1 0
jg20450.t1 0
jg26840.t1 1
jg13547.t1 0
jg10954.t1 0
jg20352.t1 -1
jg13972.t1 0
jg26639.t1 1
jg23263.t1 0
jg12846.t1 0
jg19931.t1 1
jg19867.t1 -1
jg25894.t1 0
jg12154.t1 0
jg21868.t1 0
jg11224.t1 0
jg6229.t1 0
jg5920.t1 0
jg22331.t1 0
jg17422.t1 1
jg28162.t1 -1
jg27189.t1 -1
jg26405.t1 0
jg6117.t1 1
jg26465.t1 0
jg26070.t1 0
jg5832.t1 0
jg25236.t1 0
jg11137.t2 -1
jg22210.t1 0
jg17053.t1 0
jg10124.t1 1
jg15088.t1 0
jg27135.t1 0
jg24087.t1 -1
jg15442.t1 0
jg16572.t1 0
jg6919.t1 0
jg7748.t1 1
jg12951.t1 0
jg12557.t1 0
jg8540.t1 0
jg4187.t1 -1
jg2493.t1 0
jg21461.t1 0
jg6147.t1 -1
jg19117.t1 0
jg23539.t1 0
jg18746.t1 0
jg13828.t1 -1
jg16204.t1 0
jg19517.t1 -1
jg23859.t1 0
jg14711.t1 0
jg22323.t1 0
jg13071.t1 0
jg27019.t1 0
jg20928.t1 0
jg4418.t1 -1
jg3415.t1 1
jg12261.t1 1
jg16098.t1 1
jg16817.t1 1
jg14441.t1 0
jg21061.t1 -1
jg19881.t1 0
jg5597.t1 0
jg14683.t1 0
jg13113.t1 0
jg22812.t1 0
jg11981.t1 0
jg21203.t1 0
jg17674.t1 0
jg20910.t1 1
jg15623.t1 0
jg12054.t1 0
jg25957.t1 1
jg13476.t1 0
jg3340.t1 0
jg26694.t1 -1
jg12043.t1 0
jg21986.t1 0
jg5036.t1 0
jg16881.t1 0
jg24053.t1 0
jg4543.t1 0
jg22219.t1 0
jg21182.t1 0
jg20768.t1 0
jg20891.t1 1
jg14363.t1 0
jg12818.t1 -1
jg26677.t1 0
jg5743.t1 0
jg16000.t1 1
jg6394.t1 0
jg6910.t1 0
jg25970.t1 0
jg26672.t1 0
jg8169.t1 1
jg4521.t1 -1
jg5397.t1 0
jg5711.t1 0
jg12827.t1 0
jg10889.t1 0
jg4376.t1 0
jg17925.t1 0
jg19171.t1 0
jg8505.t1 1
jg2969.t1 0
jg19771.t1 0
jg7348.t1 0
jg6179.t1 1
jg23435.t1 0
jg3133.t1 -1
jg26334.t1 -1
jg13204.t1 1
jg23980.t1 0
jg5730.t1 0
jg21185.t1 0
jg13173.t1 0
jg26744.t1 0
jg13840.t1 1
jg6719.t1 -1
jg23026.t1 0
jg18001.t1 0
jg16352.t1 1
jg15785.t1 -1
jg19031.t1 0
jg15095.t1 0
jg6997.t1 0
jg19139.t1 1
jg3248.t1 0
jg6939.t1 0
jg25767.t1 0
jg21782.t1 0
jg26799.t1 0
jg23685.t1 0
jg14638.t1 0
jg7747.t1 -1
jg8183.t1 0
jg18602.t1 0
jg14929.t1 1
jg23171.t1 0
jg22991.t1 0
jg6930.t1 0
jg27167.t1 0
jg11237.t1 0
jg17592.t1 0
jg16119.t1 0
jg13551.t1 0
jg17696.t1 0
jg25804.t1 0
jg15193.t1 0
jg20724.t1 0
jg3567.t1 0
jg22635.t1 0
jg22437.t1 0
jg16418.t1 0
jg13846.t1 0
jg16347.t1 1
jg17770.t1 0
jg26451.t1 1
jg20190.t1 0
jg6887.t1 1
jg13059.t1 -1
jg13682.t1 0
jg11307.t1 0
jg3024.t1 0
jg28080.t1 1
jg9109.t1 0
jg20302.t1 1
jg18990.t1 -1
jg17153.t1 0
jg13329.t1 1
jg9012.t1 -1
jg23848.t1 0
jg15767.t1 0
jg6016.t1 0
jg12696.t1 -1
jg23154.t1 0
jg24847.t1 0
jg2675.t1 -1
jg20406.t1 0
jg19916.t1 1
jg3694.t1 1
jg12351.t1 0
jg20470.t1 0
jg9303.t1 0
jg12106.t1 0
jg20491.t1 0
jg14274.t1 0
jg20203.t1 0
jg26151.t1 -1
jg16568.t1 1
jg11437.t1 0
jg2558.t1 1
jg6542.t1 1
jg23055.t1 0
jg4396.t1 0
jg23501.t1 0
jg2690.t1 0
jg18027.t1 1
jg11246.t1 0
jg9654.t1 1
jg23655.t1 -1
jg4307.t1 0
jg5849.t1 1
jg11101.t1 0
jg26546.t1 0
jg12923.t1 -1
jg2668.t1 0
jg7638.t1 0
jg18183.t1 -1
jg12862.t1 0
jg14386.t1 -1
jg26229.t1 -1
jg17000.t1 0
jg12802.t1 0
jg20477.t1 0
jg12171.t1 0
jg7201.t1 0
jg27205.t1 0
jg8912.t1 0
jg22280.t1 -1
jg17983.t1 -1
jg3172.t1 0
jg26023.t1 0
jg20062.t1 0
jg5489.t1 0
jg21429.t1 -1
jg22102.t1 0
jg5673.t1 0
jg3676.t1 0
jg6017.t1 0
jg8997.t1 0
jg7495.t1 0
jg18167.t1 0
jg4456.t1 0
jg15459.t1 1
jg21760.t1 0
jg6008.t1 0
jg16386.t1 0
jg19766.t1 1
jg2697.t1 0
jg19938.t1 1
jg19979.t1 0
jg24112.t1 0
jg9254.t1 0
jg18820.t1 0
jg6413.t1 0
jg12720.t1 0
jg17902.t1 0
jg10798.t1 -1
jg11970.t1 0
jg6875.t1 0
jg7684.t1 -1
jg51.t1 1
jg9748.t1 -1
jg16496.t1 1
jg3534.t1 0
jg15323.t1 0
jg7593.t1 0
jg18771.t1 0
jg12141.t1 0
jg3887.t1 1
jg23279.t1 0
jg23887.t2 0
jg10801.t1 0
jg23569.t1 0
jg19476.t1 0
jg12500.t1 0
jg18501.t1 1
jg21926.t1 -1
jg22457.t1 1
jg22146.t1 0
jg4703.t1 0
jg19618.t1 -1
jg14116.t1 -1
jg1335.t1 0
jg23982.t1 -1
jg13373.t1 -1
jg21620.t1 -1
jg10821.t1 0
jg9193.t1 0
jg5911.t1 0
jg3359.t1 0
jg25382.t1 0
jg5871.t1 1
jg1374.t1 0
jg16844.t1 1
jg23135.t1 0
jg10765.t1 0
jg2700.t1 0
jg21923.t1 -1
jg20501.t1 -1
jg13221.t1 1
jg11977.t1 0
jg14521.t1 0
jg17335.t1 0
jg3586.t1 0
jg3866.t1 0
jg22960.t1 0
jg3854.t1 1
jg9039.t1 0
jg26083.t1 0
jg11591.t1 0
jg22356.t1 -1
jg12203.t1 -1
jg3996.t1 0
jg21629.t1 0
jg3574.t1 0
jg4060.t1 -1
jg26700.t1 0
jg12775.t1 0
jg22336.t1 0
jg4332.t1 0
jg22116.t1 0
jg21346.t1 -1
jg21148.t1 -1
jg21148.t2 0
jg24469.t1 1
jg25487.t1 1
jg13644.t1 0
jg26103.t1 0
jg11725.t1 0
jg8120.t1 -1
jg7280.t1 0
jg3833.t1 -1
jg26873.t1 0
jg22304.t1 0
jg17718.t1 -1
jg27025.t1 0
jg22762.t1 0
jg17394.t1 -1
jg8831.t1 1
jg2709.t1 0
jg6325.t1 0
jg20777.t1 0
jg27912.t1 1
jg21.t1 0
jg8388.t1 0
jg19130.t1 0
jg5001.t1 0
jg673.t1 0
jg16223.t1 -1
jg18872.t1 0
jg21955.t1 1
jg18508.t1 0
jg18143.t1 0
jg14884.t1 -1
jg8127.t1 0
jg20033.t1 0
jg8908.t1 0
jg21557.t1 0
jg20977.t1 0
jg5375.t1 0
jg8440.t1 0
jg13450.t1 -1
jg6181.t1 0
jg5770.t1 0
jg6643.t1 0
jg2614.t1 -1
jg18229.t1 0
jg16862.t1 0
jg2661.t1 1
jg3502.t1 0
jg4487.t1 0
jg287.t1 1
jg17808.t1 0
jg20648.t1 0
jg12881.t1 0
jg4877.t1 0
jg23082.t1 0
jg6689.t1 0
jg8780.t1 -1
jg13785.t1 0
jg4464.t1 -1
jg4308.t1 1
jg12906.t1 -1
jg14149.t1 1
jg12498.t1 0
jg7202.t1 1
jg26187.t1 0
jg5527.t1 0
jg18420.t1 0
jg17323.t1 1
jg4784.t1 -1
jg19200.t1 1
jg8601.t1 0
jg4348.t1 0
jg14571.t1 1
jg8184.t1 0
jg6662.t1 0
jg23668.t1 0
jg4936.t1 0
jg13898.t1 -1
jg21104.t1 0
jg5363.t1 0
jg23270.t1 1
jg14253.t1 0
jg18815.t1 0
jg7155.t1 0
jg15372.t1 1
jg16005.t1 1
jg5571.t1 0
jg20476.t1 0
jg23771.t1 -1
jg5162.t1 -1
jg11778.t1 0
jg6359.t1 1
jg7973.t1 0
jg20618.t1 0
jg21086.t1 -1
jg14013.t1 0
jg7576.t1 0
jg5516.t1 0
jg3327.t1 1
jg20079.t1 0
jg11486.t1 0
jg8329.t1 -1
jg21662.t1 1
jg22561.t1 0
jg17520.t1 0
jg12714.t1 0
jg4620.t1 0
jg2914.t1 1
jg21724.t1 0
jg21223.t1 0
jg21223.t2 0
jg26042.t1 1
jg19147.t1 -1
jg12308.t1 1
jg2945.t1 0
jg8871.t1 0
jg26331.t1 0
jg21076.t1 0
jg15133.t1 0
jg25875.t1 0
jg11095.t1 0
jg18067.t1 -1
jg16721.t1 -1
jg22755.t1 -1
jg4498.t1 1
jg3285.t1 -1
jg21179.t1 0
jg9477.t1 1
jg24821.t1 1
jg22881.t1 0
jg7519.t1 1
jg20048.t1 0
jg18095.t1 -1
jg6637.t1 0
jg20710.t1 0
jg17745.t1 -1
jg19244.t1 -1
jg21753.t1 1
jg17182.t1 0
jg21901.t1 0
jg18669.t1 0
jg19937.t1 1
jg24165.t1 1
