jg5871.t1	GO:0046983
jg25487.t1	
jg25487.t1	GO:0003676
jg25487.t1	GO:0005524
jg8831.t1	
jg27912.t1	
jg2661.t1	
jg14149.t1	GO:0003677
jg17323.t1	
jg14571.t1	
jg14571.t1	GO:0004842
jg14571.t1	GO:0005515
jg23270.t1	GO:0016020
jg23270.t1	GO:0030001
jg23270.t1	GO:0046873
jg23270.t1	GO:0055085
jg16005.t1	
jg16005.t1	GO:0005515
jg6359.t1	GO:0004970
jg6359.t1	GO:0015276
jg6359.t1	GO:0016020
jg3327.t1	
jg26042.t1	
jg12308.t1	GO:0003677
jg4498.t1	
jg7519.t1	GO:0004531
jg7519.t1	GO:0006259
jg21753.t1	
jg24165.t1	
jg24165.t1	GO:0043087
jg11056.t1	
jg25249.t1	
jg27891.t1	
jg17658.t1	
jg14791.t1	GO:0003824
jg14791.t1	GO:0005975
jg11119.t1	
jg12958.t1	
jg18763.t1	
jg9234.t1	
jg20295.t1	GO:0016301
jg20295.t1	GO:0032958
jg1038.t1	
jg11150.t1	
jg18729.t1	
jg10214.t1	
jg22933.t1	
jg16196.t1	
jg17643.t1	
jg26843.t1	
jg6349.t1	
jg15316.t1	
jg15316.t1	GO:0046983
jg11837.t1	
jg15682.t1	
jg625.t1	
jg3266.t1	GO:0000122
jg3266.t1	GO:0004861
jg3266.t1	GO:0005634
jg3266.t1	GO:0005737
jg3266.t1	GO:0017069
jg12101.t1	GO:0007218
jg12101.t1	GO:0030141
jg18749.t1	GO:0005524
jg18749.t1	GO:0042626
jg10693.t1	
jg10693.t1	GO:0015074
jg23904.t1	
jg19274.t1	
jg19274.t1	GO:0015074
jg12562.t1	
jg12118.t1	GO:0003677
jg24851.t1	
jg25751.t1	
jg23113.t1	GO:0004114
jg23113.t1	GO:0005515
jg23113.t1	GO:0007165
jg16651.t1	
jg12664.t1	
jg15423.t1	
jg6185.t1	
jg5484.t1	
jg16404.t1	GO:0019904
jg23369.t1	
jg11605.t1	
jg11605.t1	GO:0005515
jg11605.t1	GO:0007165
jg14479.t1	GO:0004930
jg14479.t1	GO:0007186
jg14479.t1	GO:0016021
jg17781.t1	
jg8219.t1	
jg22963.t1	
jg21750.t1	GO:0004252
jg21750.t1	GO:0006508
jg21750.t1	GO:0008236
jg998.t1	
jg998.t1	GO:0015074
jg22375.t1	GO:0004672
jg22375.t1	GO:0005524
jg22375.t1	GO:0006468
jg4111.t1	GO:0005096
jg4111.t1	GO:0051056
jg9133.t1	GO:0070569
jg3821.t1	
jg3821.t1	GO:0005515
jg19765.t1	
jg16087.t1	GO:0043015
jg12020.t1	
jg22821.t1	GO:0016787
jg20241.t1	
jg21698.t1	
jg11039.t1	GO:0006357
jg20443.t1	
jg16541.t1	
jg11231.t1	GO:0004842
jg96.t1	
jg2485.t1	
jg21117.t1	GO:0003677
jg21117.t1	GO:0046983
jg7133.t1	GO:0003756
jg7133.t1	GO:0005783
jg7133.t1	GO:0016671
jg7133.t1	GO:0055114
jg22379.t1	GO:0016209
jg22379.t1	GO:0016491
jg22379.t1	GO:0051920
jg22379.t1	GO:0055114
jg17025.t1	
jg19153.t1	
jg13993.t1	GO:0015031
jg7317.t1	
jg7317.t1	GO:0005524
jg7317.t1	GO:0007018
jg7317.t1	GO:0008569
jg7317.t1	GO:0030286
jg25646.t1	
jg25646.t1	GO:0005515
jg4080.t1	
jg4080.t1	GO:0030145
jg4080.t1	GO:0070006
jg16674.t1	GO:0008521
jg16674.t1	GO:0016021
jg21194.t1	
jg20757.t1	
jg17830.t1	
jg7120.t1	GO:0016021
jg7120.t1	GO:0022857
jg7120.t1	GO:0055085
jg24430.t1	
jg24430.t1	GO:0046983
jg4772.t1	
jg12305.t1	GO:0003677
jg15114.t1	GO:0004930
jg15114.t1	GO:0007186
jg15114.t1	GO:0016021
jg5458.t1	
jg17597.t1	GO:0016021
jg15399.t1	GO:0003924
jg15399.t1	GO:0005525
jg24139.t1	GO:0046983
jg15497.t1	GO:0016021
jg22239.t1	GO:0006464
jg4828.t1	
jg10009.t1	
jg11007.t1	
jg10469.t1	
jg9157.t1	
jg4582.t1	
jg24127.t1	
jg19143.t1	
jg13504.t1	GO:0004843
jg13504.t1	GO:0016579
jg1823.t1	
jg26071.t1	
jg26071.t1	GO:0005216
jg26071.t1	GO:0006811
jg26071.t1	GO:0016020
jg26071.t1	GO:0055085
jg26233.t1	GO:0016021
jg12493.t1	
jg3275.t1	
jg3275.t1	GO:0003676
jg3275.t1	GO:0004523
jg1669.t1	
jg15532.t1	
jg9508.t1	
jg25822.t1	
jg25822.t1	GO:0003676
jg25822.t1	GO:0008270
jg2990.t1	
jg2949.t1	
jg4031.t1	
jg19627.t1	
jg25803.t1	GO:0006508
jg25803.t1	GO:0008236
jg12275.t1	
jg12275.t1	GO:0003677
jg25501.t1	GO:0005515
jg25501.t1	GO:0046983
jg17522.t1	
jg17522.t1	GO:0005509
jg11252.t1	
jg11252.t1	GO:0003824
jg11252.t1	GO:0055114
jg13094.t1	
jg2228.t1	
jg18321.t1	GO:0003824
jg18321.t1	GO:0016491
jg18321.t1	GO:0050660
jg18321.t1	GO:0055114
jg7178.t1	
jg9296.t1	GO:0007034
jg15066.t1	GO:0005319
jg15066.t1	GO:0006869
jg6523.t1	
jg26723.t1	
jg9565.t1	
jg9565.t1	GO:0003924
jg1142.t1	
jg5239.t1	GO:0004252
jg5239.t1	GO:0006508
jg12618.t1	GO:0008270
jg3837.t1	
jg3416.t1	
jg12207.t1	
jg21624.t1	
jg23086.t1	
jg23086.t1	GO:0004672
jg23086.t1	GO:0004674
jg23086.t1	GO:0005524
jg23086.t1	GO:0006468
jg28099.t1	
jg12545.t1	GO:0016021
jg9464.t1	
jg19036.t1	
jg27586.t1	
jg27586.t1	GO:0003924
jg19301.t1	
jg896.t1	
jg1498.t1	GO:0003677
jg3074.t1	
jg22532.t1	GO:0003700
jg22532.t1	GO:0006355
jg14847.t1	
jg14847.t1	GO:0005515
jg23114.t1	GO:0005515
jg22977.t1	GO:0004803
jg22977.t1	GO:0006313
jg13349.t1	
jg821.t1	
jg21416.t1	GO:0004930
jg21416.t1	GO:0007186
jg21416.t1	GO:0016021
jg7188.t1	
jg7188.t1	GO:0003676
jg7188.t1	GO:0008270
jg3337.t1	GO:0003676
jg26756.t1	
jg22639.t1	
jg4652.t1	GO:0005515
jg15685.t1	GO:0006351
jg11595.t1	GO:0009166
jg11595.t1	GO:0016787
jg15377.t1	
jg15377.t1	GO:0015074
jg17764.t1	GO:0015631
jg17056.t1	
jg12286.t1	
jg8115.t1	
jg12220.t1	GO:0003677
jg12158.t1	GO:0005515
jg7102.t1	
jg17647.t1	
jg18613.t1	
jg12576.t1	GO:0016702
jg12576.t1	GO:0055114
jg7977.t1	
jg1137.t1	
jg18694.t1	GO:0016831
jg18694.t1	GO:0019752
jg18694.t1	GO:0030170
jg19794.t1	
jg5462.t1	
jg14342.t1	GO:0005515
jg17200.t1	
jg8297.t1	GO:0003677
jg5112.t1	GO:0006621
jg5112.t1	GO:0016021
jg5112.t1	GO:0046923
jg25574.t1	
jg25574.t1	GO:0004435
jg25574.t1	GO:0006629
jg25574.t1	GO:0007165
jg25574.t1	GO:0035556
jg7476.t1	
jg9719.t1	
jg18114.t1	GO:0005085
jg3222.t1	
jg4993.t1	GO:0016020
jg4993.t1	GO:0022857
jg4993.t1	GO:0055085
jg27051.t1	
jg10953.t1	
jg7210.t1	
jg16888.t1	
jg4500.t1	
jg15430.t1	
jg171.t1	
jg24841.t1	
jg26046.t1	
jg15230.t1	
jg11577.t1	
jg22986.t1	GO:0016209
jg22986.t1	GO:0016491
jg22986.t1	GO:0055114
jg4232.t1	GO:0016614
jg4232.t1	GO:0050660
jg4232.t1	GO:0055114
jg2506.t1	GO:0046983
jg2592.t1	
jg6376.t1	GO:0008194
jg8459.t1	
jg8459.t1	GO:0003924
jg23268.t1	GO:0005634
jg14790.t1	
jg8968.t1	GO:0005515
jg1474.t1	
jg21070.t1	
jg21070.t1	GO:0005515
jg21070.t1	GO:0005634
jg21070.t1	GO:0006355
jg26341.t1	
jg21001.t1	GO:0008138
jg21001.t1	GO:0016311
jg22413.t1	GO:0003723
jg5289.t1	
jg5289.t1	GO:0004571
jg5289.t1	GO:0005509
jg5289.t1	GO:0016020
jg20227.t1	
jg20227.t1	GO:0006508
jg20227.t1	GO:0008234
jg11751.t1	GO:0005515
jg22612.t1	
jg22708.t1	
jg6031.t1	GO:0016624
jg4317.t1	
jg5575.t1	
jg18800.t1	GO:0016021
jg11018.t1	
jg20191.t1	
jg21842.t1	
jg25738.t1	
jg25738.t1	GO:0000502
jg25738.t1	GO:0030234
jg25738.t1	GO:0042176
jg20546.t1	
jg11278.t1	GO:0006508
jg11278.t1	GO:0008236
jg3061.t1	GO:0004930
jg3061.t1	GO:0007186
jg3061.t1	GO:0016021
jg14464.t1	GO:0046983
jg2519.t1	
jg19956.t1	
jg15402.t1	GO:0003924
jg15402.t1	GO:0005525
jg12117.t1	
jg12117.t1	GO:0003677
jg2563.t1	
jg22686.t1	GO:0003676
jg22686.t1	GO:0008270
jg3458.t1	GO:0005506
jg3458.t1	GO:0016705
jg3458.t1	GO:0020037
jg3458.t1	GO:0055114
jg6791.t1	GO:0003676
jg6791.t1	GO:0004523
jg24562.t1	
jg24562.t1	GO:0003677
jg21467.t1	
jg19161.t1	
jg25232.t1	
jg27740.t1	
jg27740.t1	GO:0005509
jg18007.t1	
jg10897.t1	GO:0004672
jg10897.t1	GO:0005524
jg10897.t1	GO:0006468
jg10589.t1	GO:0055114
jg19761.t1	
jg12606.t1	GO:0004672
jg12606.t1	GO:0005524
jg12606.t1	GO:0006468
jg19638.t1	GO:0030431
jg19638.t1	GO:0032222
jg19638.t1	GO:1903818
jg1560.t1	
jg17389.t1	
jg11108.t1	GO:0016020
jg11108.t1	GO:0030001
jg11108.t1	GO:0046873
jg11108.t1	GO:0055085
jg3616.t1	GO:0005524
jg27534.t1	
jg25710.t1	
jg25710.t1	GO:0008270
jg25710.t1	GO:0030163
jg25325.t1	GO:0005515
jg13158.t1	GO:0005096
jg17514.t1	
jg17514.t1	GO:0005096
jg17514.t1	GO:0051056
jg8854.t1	
jg25248.t1	
jg22628.t1	GO:0005044
jg22628.t1	GO:0005507
jg22628.t1	GO:0016020
jg22628.t1	GO:0016641
jg22628.t1	GO:0055114
jg14474.t1	
jg14474.t1	GO:0015074
jg12705.t1	
jg12705.t1	GO:0006508
jg12705.t1	GO:0008234
jg8685.t1	
jg10284.t1	
jg9041.t1	
jg3368.t1	
jg12757.t1	
jg20589.t1	GO:0004930
jg20589.t1	GO:0005515
jg20589.t1	GO:0007186
jg20589.t1	GO:0016021
jg22081.t1	
jg22081.t1	GO:0035556
jg24168.t1	GO:0035556
jg26684.t1	GO:0016021
jg26684.t1	GO:0022857
jg26684.t1	GO:0055085
jg18430.t1	GO:0005216
jg18430.t1	GO:0006811
jg18430.t1	GO:0016020
jg18430.t1	GO:0051260
jg18430.t1	GO:0055085
jg8150.t1	GO:0001522
jg8150.t1	GO:0003723
jg8150.t1	GO:0009451
jg8150.t1	GO:0009982
jg5546.t1	
jg5546.t1	GO:0005515
jg10960.t1	
jg10960.t1	GO:0004560
jg10960.t1	GO:0005975
jg26027.t1	
jg26027.t1	GO:0009190
jg26027.t1	GO:0035556
jg8222.t1	
jg8222.t1	GO:0003676
jg8222.t1	GO:0005524
jg3027.t1	GO:0005515
jg7278.t1	GO:0008138
jg7278.t1	GO:0016311
jg19694.t1	
jg26949.t1	GO:0046983
jg15464.t1	
jg11163.t1	
jg5488.t1	GO:0020037
jg11885.t1	
jg27672.t1	
jg28124.t1	GO:0046983
jg24054.t1	GO:0004252
jg24054.t1	GO:0006508
jg19957.t1	
jg19957.t1	GO:0004114
jg19957.t1	GO:0007165
jg2973.t1	
jg19702.t2	GO:0016020
jg19702.t2	GO:0022857
jg19702.t2	GO:0055085
jg22404.t1	
jg10291.t1	
jg16615.t1	GO:0004540
jg16615.t1	GO:0004672
jg16615.t1	GO:0005524
jg16615.t1	GO:0006397
jg16615.t1	GO:0006468
jg18764.t1	
jg16627.t1	
jg19165.t1	GO:0004930
jg19165.t1	GO:0007186
jg19165.t1	GO:0016021
jg11040.t1	GO:0016021
jg4493.t1	
jg22740.t1	
jg26959.t1	
jg20833.t1	GO:0055085
jg17659.t1	
jg2354.t1	
jg19929.t1	
jg22114.t1	
jg22114.t1	GO:0006886
jg22114.t1	GO:0006888
jg22114.t1	GO:0008270
jg22114.t1	GO:0030127
jg10303.t1	
jg9069.t1	GO:0005515
jg15722.t1	GO:0046983
jg6186.t1	GO:0003677
jg6186.t1	GO:0006355
jg6186.t1	GO:0046983
jg9959.t1	
jg9213.t1	
jg8845.t1	
jg3816.t1	
jg6734.t1	GO:0004683
jg6734.t1	GO:0005516
jg6734.t1	GO:0006468
jg11655.t1	
jg6254.t1	GO:0008080
jg4497.t1	GO:0015074
jg22309.t1	
jg12748.t1	
jg15814.t1	
jg15814.t1	GO:0016021
jg15814.t1	GO:0046983
jg4697.t1	GO:0004114
jg4697.t1	GO:0005515
jg4697.t1	GO:0007165
jg26507.t1	GO:0015276
jg26507.t1	GO:0016020
jg20273.t1	
jg25530.t1	
jg25893.t1	GO:0016491
jg25893.t1	GO:0055114
jg19614.t1	GO:0005515
jg22526.t1	
jg22526.t1	GO:0043130
jg19894.t1	GO:0005272
jg19894.t1	GO:0006814
jg19894.t1	GO:0016020
jg19273.t1	
jg20762.t1	
jg20762.t1	GO:0005515
jg2903.t1	
jg6467.t1	
jg19136.t1	GO:0005515
jg14719.t1	GO:0022857
jg14719.t1	GO:0055085
jg7371.t1	
jg24698.t1	
jg17821.t1	GO:0004555
jg17821.t1	GO:0005991
jg26838.t1	
jg18863.t1	GO:0016746
jg25641.t1	GO:0006508
jg25641.t1	GO:0008234
jg8238.t1	GO:0003924
jg8238.t1	GO:0005525
jg21189.t1	GO:0005515
jg213.t1	
jg3840.t1	
jg16099.t1	GO:0008146
jg22601.t1	GO:0008528
jg9578.t1	
jg9578.t1	GO:0003924
jg6375.t1	GO:0008194
jg6220.t1	GO:0003847
jg6220.t1	GO:0016042
jg27293.t1	GO:0046983
jg10270.t1	
jg7929.t1	
jg3103.t1	
jg6501.t1	
jg21645.t1	GO:0008289
jg22392.t1	
jg22392.t1	GO:0000723
jg22392.t1	GO:0003678
jg22392.t1	GO:0006281
jg4811.t1	
jg4811.t1	GO:0005524
jg20741.t1	GO:0016021
jg20741.t1	GO:0022857
jg20741.t1	GO:0055085
jg16189.t1	
jg14797.t1	
jg15875.t1	
jg15875.t1	GO:0015074
jg16637.t1	GO:0004930
jg16637.t1	GO:0007186
jg16637.t1	GO:0016021
jg3745.t1	
jg3745.t1	GO:0046872
jg20289.t1	
jg24149.t1	
jg26205.t1	GO:0003677
jg26205.t1	GO:0006355
jg17551.t1	
jg3130.t1	GO:0001518
jg3130.t1	GO:0005216
jg3130.t1	GO:0005248
jg3130.t1	GO:0006811
jg3130.t1	GO:0006814
jg3130.t1	GO:0016020
jg3130.t1	GO:0055085
jg12172.t1	
jg1499.t1	
jg5658.t1	
jg7976.t1	GO:0005096
jg4470.t1	
jg4470.t1	GO:0046872
jg12550.t1	
jg1438.t1	
jg25992.t1	
jg8281.t1	GO:0046983
jg15874.t1	
jg16154.t1	GO:0016614
jg16154.t1	GO:0050660
jg16154.t1	GO:0055114
jg27158.t1	
jg5240.t1	
jg14460.t1	
jg20081.t1	GO:0022857
jg20081.t1	GO:0055085
jg8616.t1	
jg27218.t1	
jg21216.t1	
jg26126.t1	
jg19828.t1	
jg19828.t1	GO:0004725
jg19828.t1	GO:0006470
jg5247.t1	GO:0005787
jg5247.t1	GO:0006465
jg5247.t1	GO:0016021
jg7329.t1	GO:0006629
jg6282.t1	
jg6282.t1	GO:0015074
jg15363.t1	
jg6794.t1	
jg13662.t1	GO:0005230
jg13662.t1	GO:0006811
jg13662.t1	GO:0016021
jg12085.t1	GO:0004672
jg12085.t1	GO:0005524
jg12085.t1	GO:0006468
jg16339.t1	GO:0005524
jg16339.t1	GO:0005975
jg16339.t1	GO:0016773
jg17282.t1	
jg17282.t1	GO:0005216
jg17282.t1	GO:0006811
jg17282.t1	GO:0016020
jg17282.t1	GO:0055085
jg18880.t1	GO:0005524
jg18880.t1	GO:0016020
jg18880.t1	GO:0042626
jg27790.t1	
jg27790.t1	GO:0046983
jg15159.t1	GO:0005549
jg3272.t1	GO:0004803
jg3272.t1	GO:0006313
jg21853.t1	
jg6231.t1	GO:0003796
jg26245.t1	
jg26245.t1	GO:0015074
jg12236.t1	
jg12236.t1	GO:0005524
jg12236.t1	GO:0007018
jg12236.t1	GO:0008569
jg12236.t1	GO:0030286
jg27133.t1	
jg16830.t1	
jg20092.t1	GO:0005272
jg20092.t1	GO:0006814
jg20092.t1	GO:0016020
jg12307.t1	
jg12307.t1	GO:0003677
jg19900.t1	
jg19900.t1	GO:0042578
jg19155.t1	
jg16917.t1	
jg8830.t1	
jg8830.t1	GO:0005085
jg8830.t1	GO:0046872
jg11134.t1	GO:0006351
jg3557.t1	
jg3557.t1	GO:0004970
jg3557.t1	GO:0015276
jg3557.t1	GO:0016020
jg14950.t1	GO:0016020
jg14950.t1	GO:0030001
jg14950.t1	GO:0046873
jg14950.t1	GO:0055085
jg21056.t1	GO:0004806
jg26596.t1	GO:0003677
jg23868.t1	GO:0016021
jg27383.t1	GO:0005515
jg11318.t1	
jg7234.t1	
jg11517.t1	
jg15315.t1	GO:0016021
jg15315.t1	GO:0055085
jg12081.t1	
jg4715.t1	
jg4611.t1	
jg15460.t1	
jg18463.t1	
jg14471.t1	GO:0004930
jg14471.t1	GO:0007186
jg14471.t1	GO:0016021
jg25706.t1	
jg25706.t1	GO:0003676
jg25706.t1	GO:0005515
jg21046.t1	
jg17003.t1	GO:0004144
jg5996.t1	
jg21265.t1	GO:0016021
jg21265.t1	GO:0055085
jg6043.t1	GO:0016020
jg25455.t1	
jg25554.t1	
jg25554.t1	GO:0005515
jg3798.t1	
jg28144.t1	
jg6170.t1	GO:0000413
jg6170.t1	GO:0003755
jg7130.t1	GO:0003677
jg18003.t1	
jg20922.t1	
jg25565.t1	GO:0006508
jg25565.t1	GO:0008234
jg9446.t1	
jg21702.t1	GO:0004602
jg21702.t1	GO:0006979
jg21702.t1	GO:0055114
jg26511.t1	GO:0016020
jg21195.t1	
jg10288.t1	GO:0003676
jg3123.t1	
jg9138.t1	
jg6848.t1	
jg9136.t1	
jg8080.t1	
jg8080.t1	GO:0001726
jg8080.t1	GO:0003779
jg8080.t1	GO:0005200
jg8080.t1	GO:0005925
jg18609.t1	GO:0003682
jg17911.t1	
jg8727.t1	
jg27597.t1	
jg18392.t1	
jg16895.t1	GO:0003723
jg7912.t1	
jg3625.t1	GO:0004930
jg3625.t1	GO:0007186
jg3625.t1	GO:0016021
jg25920.t1	GO:0003700
jg25920.t1	GO:0006355
jg25920.t1	GO:0008134
jg25920.t1	GO:0019904
jg25920.t1	GO:0043565
jg19634.t1	
jg19634.t1	GO:0016746
jg6178.t1	GO:0004930
jg6178.t1	GO:0007186
jg6178.t1	GO:0016021
jg12590.t1	
jg15375.t1	
jg6361.t1	GO:0003924
jg6361.t1	GO:0005525
jg13922.t1	
jg9657.t1	
jg22707.t1	
jg22707.t1	GO:0005515
jg8545.t1	
jg16023.t1	
jg16023.t1	GO:0046983
jg12727.t1	
jg12727.t1	GO:0005634
jg22529.t1	GO:0008083
jg22529.t1	GO:0016020
jg14617.t1	GO:0004555
jg14617.t1	GO:0005991
jg11380.t1	
jg4360.t1	
jg20325.t1	GO:0016020
jg20325.t1	GO:0022857
jg20325.t1	GO:0055085
jg7613.t1	
jg7613.t1	GO:0015074
jg26035.t1	
jg27153.t1	
jg20209.t1	
jg16682.t1	GO:0009166
jg16682.t1	GO:0016787
jg24037.t1	
jg3933.t1	
jg9961.t1	
jg12494.t1	
jg12269.t1	GO:0000786
jg12269.t1	GO:0003677
jg12269.t1	GO:0006334
jg2584.t1	
jg1547.t1	
jg22181.t1	
jg22369.t1	GO:0016012
jg1725.t1	
jg12297.t1	GO:0006629
jg5461.t1	
jg3509.t1	GO:0005230
jg3509.t1	GO:0006811
jg3509.t1	GO:0016021
jg25683.t1	GO:0046983
jg13265.t1	
jg20918.t1	GO:0003924
jg20918.t1	GO:0005525
jg10491.t1	
jg13218.t1	GO:0003676
jg13218.t1	GO:0008270
jg16132.t1	GO:0003774
jg16132.t1	GO:0005524
jg16132.t1	GO:0008194
jg16132.t1	GO:0016459
jg8889.t1	GO:0016020
jg8889.t1	GO:0030001
jg8889.t1	GO:0046873
jg8889.t1	GO:0055085
jg2597.t1	
jg27363.t1	GO:0006812
jg27363.t1	GO:0015299
jg27363.t1	GO:0016021
jg27363.t1	GO:0055085
jg27768.t1	
jg26771.t1	
jg26771.t1	GO:0005737
jg26771.t1	GO:0016491
jg26771.t1	GO:0016627
jg26771.t1	GO:0055114
jg14606.t1	
jg14948.t1	
jg26846.t1	
jg16088.t1	
jg16088.t1	GO:0043015
jg12031.t1	GO:0006629
jg12031.t1	GO:0016627
jg8916.t1	GO:0001534
jg8916.t1	GO:0060271
jg8916.t1	GO:0060294
jg11650.t1	GO:0046983
jg26633.t1	GO:0004114
jg26633.t1	GO:0007165
jg26175.t1	GO:0006812
jg26175.t1	GO:0008324
jg26175.t1	GO:0016021
jg26175.t1	GO:0055085
jg1674.t1	
jg7445.t1	
jg19795.t1	
jg22624.t1	GO:0006836
jg22624.t1	GO:0019905
jg8934.t1	
jg9310.t1	
jg9310.t1	GO:0016020
jg19152.t1	
jg19152.t1	GO:0004198
jg19152.t1	GO:0006508
jg15233.t1	GO:0005515
jg15749.t1	GO:0005509
jg15749.t1	GO:0005544
jg17136.t1	
jg27603.t1	
jg21352.t1	GO:0004930
jg21352.t1	GO:0007186
jg21352.t1	GO:0016021
jg15298.t1	GO:0003677
jg15427.t1	
jg20480.t1	
jg1121.t1	
jg1121.t1	GO:0003676
jg1121.t1	GO:0008270
jg12469.t1	
jg24225.t1	
jg12765.t1	GO:0004143
jg12765.t1	GO:0007205
jg12765.t1	GO:0016301
jg14322.t1	
jg10215.t1	
jg26729.t1	
jg23881.t1	
jg23881.t1	GO:0003950
jg23881.t1	GO:0005515
jg11987.t1	GO:0005515
jg18284.t1	
jg6446.t1	
jg6446.t1	GO:0004803
jg6446.t1	GO:0006313
jg22450.t1	GO:0005509
jg22207.t1	GO:0016021
jg22207.t1	GO:0022857
jg22207.t1	GO:0055085
jg11831.t1	
jg4258.t1	
jg4258.t1	GO:0015074
jg14715.t1	
jg14715.t1	GO:0015074
jg26397.t1	GO:0004198
jg26397.t1	GO:0006508
jg10487.t1	
jg23360.t1	GO:0005216
jg23360.t1	GO:0006811
jg23360.t1	GO:0016020
jg23360.t1	GO:0055085
jg4554.t1	GO:0005515
jg10908.t1	GO:0022857
jg10908.t1	GO:0055085
jg20155.t1	
jg3100.t1	
jg20625.t1	
jg20744.t1	GO:0055114
jg4551.t1	GO:0046983
jg22471.t1	
jg897.t1	
jg14727.t1	
jg15209.t1	
jg1186.t1	
jg15729.t1	
jg26797.t1	
jg9567.t1	
jg19594.t1	
jg3400.t1	GO:0004571
jg3400.t1	GO:0005509
jg3400.t1	GO:0016020
jg21524.t1	
jg17137.t1	GO:0005515
jg9740.t1	
jg9740.t1	GO:0003676
jg9740.t1	GO:0004523
jg17109.t1	
jg22904.t1	
jg20264.t1	GO:0016021
